,Id,groupId,matchId,assists,boosts,damageDealt,DBNOs,headshotKills,heals,killPlace,killPoints,kills,killStreaks,longestKill,matchDuration,matchType,maxPlace,numGroups,rankPoints,revives,rideDistance,roadKills,swimDistance,teamKills,vehicleDestroys,walkDistance,weaponsAcquired,winPoints,winPlacePerc
2450863,e16ffdcfca91b7,98d5c69b538a0a,d0b42c0ee40aaf,0,1,206.0,2,1,2,8,1216,3,2,17.79,1265,squad-fpp,26,26,-1,0,0.0,0,0.0,0,0,876.8,2,1499,0.52
2467594,f4f966d0900737,36db3a203bd016,8ae8f0e89be578,2,4,249.5,0,1,1,27,1241,1,1,13.11,1361,duo-fpp,49,47,-1,1,0.0,0,20.84,0,0,2904.0,10,1593,0.9167
3168307,cffc9a39ad4383,64fcacab79c949,9b5662bb9b11f7,0,1,0.0,0,0,1,69,0,0,0,0.0,1436,squad-fpp,29,29,1500,0,303.1,0,0.0,0,0,993.7,3,0,0.3571
1938387,8efa0ee611e0b2,6382927e3ea226,8be98f26c0b228,0,1,130.2,1,0,1,31,0,1,1,25.67,1419,duo-fpp,49,48,1490,0,0.0,0,0.0,0,0,287.4,1,0,0.4583
2045441,9d83f45b72d639,dc7c9abc428532,b240640cb44e53,2,10,1257.0,0,2,2,1,0,12,4,72.51,1363,solo-fpp,100,100,1493,0,0.0,0,0.0,0,0,3377.0,3,0,0.9697
3832036,61c2a15719d45a,d17652e0db132e,9ede71ee11d10b,0,0,5.36,1,0,0,38,0,1,1,16.16,1338,squad-fpp,28,27,1445,0,0.0,0,0.0,0,0,284.0,2,0,0.0741
1452471,bcb96233e405e1,1247f504ce80eb,a89ce6276ccb05,2,4,103.2,2,1,3,28,0,1,1,111.9,1404,squad-fpp,25,25,1480,1,0.0,0,0.0,0,0,2336.0,3,0,0.7083
2229669,0a21b6c87a7528,d8dc7290cc0bf1,6a202fb43ef790,0,1,136.0,1,0,0,18,0,2,2,41.15,1312,squad,28,28,1510,2,0.0,0,0.0,0,0,906.6,4,0,0.2593
670035,7694206d93c604,94e24dfdc557ea,9b0e427673cb2d,0,0,33.11,0,0,0,80,0,0,0,0.0,1317,squad-fpp,28,26,1501,0,0.0,0,0.0,0,0,66.22,2,0,0.1481
444529,67a1ebb8fde727,e9b6de9e2fd748,6598ddd92c3b68,1,7,142.6,2,1,2,24,0,2,1,12.97,1387,squad,28,25,1508,0,0.0,0,32.1,0,0,326.7,3,0,0.2593
3624417,9ea254975e522b,ac3eb3d642ae0c,382f48adc1f326,0,0,20.55,1,0,1,71,1380,0,0,0.0,1196,duo-fpp,49,48,-1,0,0.0,0,0.0,0,0,141.4,2,1605,0.25
4001053,013b329b3faf2e,97ad1bb43798d3,4c87489c3fb46a,1,3,230.2,0,0,2,23,0,1,1,127.3,1806,squad-fpp,30,27,1494,2,2486.0,0,0.0,0,0,3222.0,9,0,0.9655
2055998,41dde7304883e3,75f5c32b6253bf,fb04209475183e,1,2,262.3,0,0,0,40,0,0,0,0.0,1765,squad-fpp,29,27,1471,1,0.0,0,0.0,0,0,4124.0,6,0,0.9643
1283107,5f1512a2720b2b,a9ac7a563dec6c,5fed6f765a38db,0,0,98.23,0,0,0,89,1305,0,0,0.0,1272,squad-fpp,27,27,-1,0,0.0,0,0.0,0,0,19.49,1,1419,0.0769
489091,c0bf8d0c4af776,509973ddb09dc9,1dbbe573875cc0,0,1,0.0,0,0,0,58,1343,0,0,0.0,1379,duo-fpp,50,47,-1,0,0.0,0,0.0,0,0,1751.0,3,1434,0.6735
4206841,2286714a785406,5b2626795a152e,39e1814858629c,0,3,176.0,2,0,0,16,0,2,1,67.35,1391,squad-fpp,29,28,1546,0,577.5,0,0.0,0,0,2508.0,5,0,0.75
1459977,08976bb2b2161c,4433d0f780fcf6,23eff587146c32,0,0,65.78,1,0,0,79,0,0,0,0.0,1866,duo-fpp,49,46,1583,0,0.0,0,0.0,0,0,135.6,3,0,0.1875
869989,aa19825db46d73,2d08f65e35da8e,c4896989f79353,0,0,114.5,2,0,0,23,1407,2,1,9.899,1294,squad-fpp,29,29,-1,0,0.0,0,0.0,0,0,105.1,3,1312,0.1786
2205485,2df6244be4e168,b50b97164df6cf,64c183f68dd602,0,0,0.0,0,0,0,58,1362,0,0,0.0,1401,squad-fpp,30,28,-1,0,3770.0,0,0.0,0,0,317.0,3,1630,0.4828
1289227,5c1508a7c1536c,0b487b3b42484d,c97c3fb596027f,0,0,22.05,0,0,0,89,0,0,0,0.0,1342,squad-fpp,32,31,1464,0,0.0,0,0.0,0,0,4.752,2,0,0.0645
346277,877073eae6c8be,2d623937fb3fdc,a1b55cf740f9df,0,4,139.4,4,1,6,24,0,1,1,110.9,1823,squad-fpp,27,27,1500,1,3078.0,0,0.0,0,0,3236.0,7,0,0.8462
1954649,0f8cde194794ae,a8d2a5de5703f3,87d1f248762d4c,0,0,206.3,1,0,0,63,1099,0,0,0.0,1361,duo-fpp,48,47,-1,0,0.0,0,0.0,0,0,180.0,3,1519,0.383
2516691,19696aaf2374b0,1706184af05f7d,1aa30f17b65a45,0,5,167.2,0,0,3,39,0,0,0,0.0,1779,duo-fpp,45,43,1475,0,3410.0,0,0.0,0,0,3567.0,5,0,0.8409
1445113,cd323736f26207,c5145b77a5fd3a,4d9f7bb96a7cdc,0,0,0.0,0,0,0,68,1381,0,0,0.0,1251,squad-fpp,29,28,-1,0,0.0,0,0.0,0,0,304.0,5,1470,0.3929
4259208,cb001d67dc3643,d79f0ebcd107e9,e57c19ee1356eb,3,3,578.5,2,1,0,8,1551,3,1,254.5,1742,duo-fpp,49,49,-1,0,1668.0,0,0.0,0,0,3929.0,4,1750,0.9792
3792970,669003926a60eb,b38393f72849d9,186291be8f9b65,0,0,0.0,0,0,0,44,1072,0,0,0.0,1370,duo,49,48,-1,0,0.0,0,0.0,0,0,338.9,4,1504,0.9375
2341533,45a9ef54e18fa5,d977b8263a97ef,43ea0009fd4414,1,3,291.2,1,1,1,11,1310,3,2,48.12,2011,duo-fpp,42,40,-1,2,3968.0,0,0.0,0,0,2042.0,4,1429,0.6829
2752371,cd1ce290f25180,bc47cc3da58cf1,72806620429dfe,0,0,0.0,0,0,0,88,1041,0,0,0.0,1288,squad-fpp,29,28,-1,0,0.0,0,0.0,0,0,94.51,3,1505,0.0357
166699,d0c8e4d66f5595,efb09d34701c9d,7da0222477e220,0,0,0.0,0,0,0,76,1433,0,0,0.0,1920,squad,27,27,-1,0,0.0,0,0.0,0,0,49.37,1,1560,0.1538
4424506,3fa908a723d2c3,aa6b2c1b8f3288,8490940e5f1a0e,0,1,246.6,1,0,5,12,1340,3,2,7.287,1385,squad-fpp,28,26,-1,0,1652.0,0,0.0,0,0,452.7,3,1418,0.4074
2738650,4aa3ec3e03fc88,c6484b3de0c041,cd5651b2decf05,0,3,160.5,0,0,0,19,0,2,1,8.788,1447,solo,100,99,1639,0,0.0,0,0.0,0,0,2368.0,5,0,0.697
1568389,671c470c9f9459,fba53c1e952bc7,69591b10d5e110,1,2,435.0,3,1,1,2,0,5,1,130.1,1360,squad-fpp,25,25,1516,0,0.0,0,0.0,0,0,3164.0,8,0,1.0
492465,11b4b5d0017025,5f1b39a147e564,1b49cb87b8664e,1,2,332.9,1,2,2,8,0,3,1,38.53,1328,squad-fpp,26,26,1478,1,196.8,0,0.0,0,0,2457.0,5,0,0.8
2211186,afa73e5f1d6428,8637288e3992bf,42d806c81db8de,1,0,227.1,1,0,0,30,1307,1,1,65.43,1414,duo,48,47,-1,0,312.5,0,0.0,0,0,1220.0,6,1482,0.5957
3976229,4709b74baeab15,2912de7df88b2a,c758d98d6789bd,0,0,31.25,0,0,0,54,0,0,0,0.0,1883,solo-fpp,97,93,1504,0,0.0,0,0.0,0,0,1898.0,4,0,0.6562
4307350,66f99821375c33,86eb07eae8dce2,e21afded279f26,0,3,98.0,1,0,2,23,1114,1,1,26.99,1959,duo-fpp,48,46,0,0,5813.0,0,33.66,0,0,1836.0,7,1546,0.9574
1277228,7366806cc2ff2c,2211a3a3260542,0c6b85269cbcb3,0,0,0.0,0,0,0,68,0,0,0,0.0,1388,solo-fpp,99,98,1494,0,0.0,0,0.0,0,0,47.66,2,0,0.4184
3250374,6f8733505d21d5,868dadd4e33a9a,e9cd585f46dae6,0,2,248.1,1,0,2,4,0,4,1,221.6,1380,squad-fpp,28,28,1635,3,0.0,0,0.0,0,0,2185.0,15,0,0.9259
3942963,c8bbe54d9a72d2,85cc8c75b3b6b5,d8e2c74d62793c,0,2,86.41,1,0,1,25,0,1,1,180.6,1876,squad-fpp,29,29,1456,1,9259.0,0,0.0,0,0,1662.0,6,0,1.0
227135,9f39c0faa2421c,6ccc9daf8b2d92,5ab6a975f8f8a9,0,5,679.8,5,0,6,2,1394,8,3,134.0,1875,squad-fpp,30,27,-1,0,3465.0,0,0.0,0,0,2787.0,5,1507,0.9655
248733,35ea9f87f8c329,86dfa57051e43e,380e5046e0784d,0,2,125.8,1,0,0,46,0,0,0,0.0,1802,squad-fpp,27,26,1505,0,1603.0,0,0.0,0,0,4332.0,5,0,0.7692
729504,4ae6990238530c,a384011a877fe0,abc1ad900f790f,0,0,141.4,0,0,0,41,0,1,1,46.22,1976,solo,96,93,1500,0,0.0,0,0.0,0,0,322.0,1,0,0.3053
1208778,7fe520a34bc082,45527914f9c20c,eb8cf9c14ca667,2,3,355.7,3,0,2,23,0,1,1,24.04,1850,squad-fpp,27,27,1468,0,537.5,0,0.0,0,0,3834.0,9,0,1.0
2404470,87d76e3ba721cf,3774b903bd65a0,b32e01306f3d57,0,0,0.0,0,0,0,75,1008,0,0,0.0,1862,squad-fpp,30,29,-1,0,0.0,0,0.0,0,0,186.9,2,1461,0.1724
2828783,0d3728e953c3b4,bb74ef34a3627d,60c6c8acc57791,0,7,222.5,0,0,4,5,0,3,2,28.33,1745,duo-fpp,45,45,1517,1,0.0,0,0.0,0,0,4455.0,8,0,1.0
2724912,08690004113cc5,24a22115fa116f,7cd362d4a40cab,0,2,244.8,3,0,1,10,0,3,2,33.49,1918,duo-fpp,47,46,1464,0,0.0,0,0.0,0,0,955.4,3,0,0.5652
2516314,fa7387cdfce323,eaef5ac49b6141,be68a1e22f5cc9,0,0,0.0,0,0,0,89,0,0,0,0.0,1435,duo,49,48,1480,0,0.0,0,0.0,0,0,72.32,2,0,0.0833
1316978,350bed5009218c,332ed784548d93,b33b55de28ed6e,0,0,126.5,0,0,0,45,1123,1,1,13.49,1860,solo-fpp,97,93,-1,0,0.0,0,0.0,0,0,103.0,1,1463,0.1042
2513224,46c99a70023e9b,c459cea20b28a6,222c959cffd8bd,0,0,108.7,1,0,0,34,1031,1,1,9.087,1321,squad,27,26,-1,0,0.0,0,0.0,0,0,281.4,2,1507,0.2692
3364523,772d60e1dc3271,199133527809a9,bd99eeb438da31,0,0,273.5,0,0,3,22,1022,1,1,134.7,1857,solo,88,86,-1,0,1335.0,0,0.0,0,0,1156.0,5,1513,0.8161
4285054,03be0634152f05,39b1998960d1b5,a21384b098dca7,1,0,55.15,0,0,1,46,0,0,0,0.0,2052,solo,98,96,1500,0,0.0,0,0.0,0,0,1342.0,9,0,0.7423
3137716,74397e31ee2535,1faaa2bb0da4c9,84bec0591695ec,0,0,121.3,0,0,1,29,1000,1,1,27.21,1468,duo,48,48,-1,0,0.0,0,0.0,0,0,1312.0,5,1500,0.5957
3717380,f5435086f9bf62,cd1adc4f293cec,7b73434cd26608,0,0,19.71,0,0,0,62,0,0,0,0.0,1818,squad-fpp,30,30,1639,0,0.0,0,0.0,0,0,81.26,1,0,0.6552
2532917,09eb1212ccc3c4,c4c8c4a9050b84,f15c51f764acfd,0,4,286.8,2,1,2,17,0,2,1,105.0,1302,squad,28,24,1500,0,0.0,0,0.0,0,0,2395.0,1,0,0.7407
3124275,d4939bb5425744,0edfd1f261a4f9,f64c48bbefee70,0,0,0.0,0,0,0,67,0,0,0,0.0,1778,duo-fpp,45,44,1515,0,286.1,0,0.0,0,0,497.3,4,0,0.25
968805,dd3ef0748eee72,7b1af876853ea1,25a69d3e44fa7e,0,0,0.0,0,0,0,67,0,0,0,0.0,2075,solo-fpp,93,90,1500,0,0.0,0,0.0,0,0,155.1,3,0,0.3696
2340168,ce2c419f3c8726,f898b35ef9fcf3,a43e87cec151f3,0,0,0.0,0,0,0,84,0,0,0,0.0,1375,solo-fpp,95,92,1502,0,0.0,0,0.0,0,0,13.48,2,0,0.0957
4027803,3f67335aa2338d,850c36d05d9a51,9cfec487d9dad1,0,0,47.3,0,0,0,87,1000,0,0,0.0,1548,solo,97,96,-1,0,0.0,0,0.0,0,0,32.57,2,1500,0.1042
2321441,5d2c2cbd3ea3ea,15787d58159293,e5edd741bad299,0,0,128.0,0,0,0,14,0,1,1,115.6,1106,normal-duo,20,20,1500,0,0.0,0,0.0,0,0,1800.0,1,0,0.4211
2553184,212e3c685d5a2a,62d29aaf377e45,3f2b2b44390c45,0,1,122.8,2,1,0,33,1306,1,1,40.13,1452,squad,30,29,-1,1,0.0,0,0.0,0,0,932.5,4,1549,0.5517
3803517,a410d9b7658e61,03a9a286ca9aef,b4e4ac1c3cab51,0,5,511.3,1,3,5,5,0,4,1,175.7,1307,duo-fpp,48,45,1503,2,0.0,0,0.0,0,0,2942.0,6,0,0.9574
4020926,af62789a483220,47eca4e51dcd17,cd6dd0b736b63d,1,2,87.36,0,0,3,51,1139,0,0,0.0,1403,duo-fpp,49,45,-1,1,0.0,0,0.0,0,0,1192.0,5,1506,0.7083
2825577,e2d621784e33b0,1aa08c9818d8a1,947c189224ae0c,0,0,131.2,0,0,0,42,0,1,1,2.766,1376,solo-fpp,99,96,1491,0,0.0,0,0.0,0,0,27.86,2,0,0.2755
2052392,a240674547399c,2eaa4ca38a7af4,d9bbc48051fcfc,1,6,653.2,3,1,5,1,0,8,2,121.9,1880,duo-fpp,45,44,1513,2,6395.0,0,0.0,0,0,3423.0,4,0,0.9545
2807854,cda800c28ad1e3,53b26ce7cec4c1,dcc990f8ac21e0,0,0,36.0,0,0,0,78,1316,0,0,0.0,1515,solo,86,83,-1,0,0.0,0,0.0,0,0,46.02,0,1515,0.0824
1141420,4df171bfda985d,ea18cf91fa7188,c8bb41dc0aff51,0,0,121.2,1,0,0,54,0,0,0,0.0,1384,squad,27,26,1500,0,1153.0,0,0.0,0,0,1537.0,5,0,0.7692
2393689,b4e97de95b9526,652a843b7dc0ad,704a14517138a2,0,4,131.9,1,0,1,45,1188,0,0,0.0,1821,squad-fpp,29,28,-1,0,1284.0,0,0.0,0,0,4186.0,5,1507,0.8571
3756780,01bbba7e73cb54,5fe79a758644a6,2e4de2676e46c9,1,0,20.4,0,0,0,62,0,0,0,0.0,1386,duo,47,42,1465,0,0.0,0,0.0,0,0,368.6,2,0,0.3043
3091749,f5af4f194340b1,0229bf2f36f6bc,e1a6850c435bdb,0,4,0.0,0,0,0,45,0,0,0,0.0,1401,solo-fpp,95,93,1500,0,0.0,0,0.0,0,0,2713.0,7,0,0.9681
2538076,207405d551aadb,077171fb56bab7,2f7cd1e958011c,0,0,90.88,0,0,0,75,1044,0,0,0.0,1389,squad-fpp,29,28,-1,0,0.0,0,0.0,0,0,19.71,2,1500,0.25
407126,cb8106cd99c331,0d81469aec644f,5547cb18a84779,0,2,80.15,0,1,2,23,1145,1,1,229.0,1824,duo,47,44,-1,0,207.8,0,0.0,0,0,5054.0,5,1537,0.8043
2663001,2e24e10f3f6e2c,f212c40ba0b162,da3279195ba648,0,0,0.0,0,0,0,58,0,0,0,0.0,1272,squad-fpp,27,27,1511,0,0.0,0,0.0,0,0,165.4,3,0,0.5
2875931,cb75d7bdb94e8f,84ec9d8ee3d216,3f068a4da2a549,2,4,213.6,1,1,2,11,0,2,1,19.68,1268,squad-fpp,29,29,1497,1,0.0,0,0.0,0,0,2603.0,4,0,0.8214
2811000,b5d03307f90d30,3a93129e50973f,9cc61bd875fdd0,1,3,667.6,4,2,1,1,0,6,2,142.1,1865,squad-fpp,27,25,1504,0,0.0,0,0.0,0,0,5097.0,3,0,1.0
1552280,c8aa312f6f4f68,bb6ede5e93cff9,e1da3a1ee799ef,0,1,290.5,2,0,0,24,0,2,1,12.43,1371,duo-fpp,49,48,1512,1,0.0,0,0.0,0,0,223.6,3,0,0.3542
2759149,7dcddebd89656e,e8b6dcb18b2652,0752db0d12178a,0,0,13.23,0,0,0,67,0,0,0,0.0,1791,squad-fpp,27,27,1354,0,0.0,0,0.0,0,0,617.1,5,0,0.1538
1010714,983e8bc5decd11,405685e86e5d7d,c1385ae84655e6,0,1,75.51,0,0,3,49,0,0,0,0.0,1497,solo-fpp,99,98,1504,0,0.0,0,0.0,0,0,2445.0,5,0,0.898
2138091,5549979db49df0,90f0bc3e69f7cb,f8b8c53e1a6799,0,0,0.0,0,0,0,95,0,0,0,0.0,1931,solo-fpp,97,94,1502,0,0.0,0,0.0,0,0,0.0,0,0,0.0
720208,9219a7a6950e72,bb210dfa8f84e7,afb05e37d884fc,0,4,330.2,2,2,8,12,1255,2,1,107.3,1799,squad,31,29,-1,2,5130.0,0,0.0,0,0,2231.0,5,1506,0.8
440078,7e709f173bc351,9935255078aaf0,90f4c50ffbd92c,1,0,229.8,0,1,0,22,0,2,1,13.57,1401,duo-fpp,48,47,1704,0,0.0,0,0.0,0,0,195.2,3,0,0.3191
2590775,dd8d957b836c6a,1235ab96b01cbb,12731a27690796,0,2,23.4,0,0,0,54,0,0,0,0.0,1806,solo-fpp,93,88,1552,0,0.0,0,0.0,0,0,619.2,7,0,0.5109
2153191,b03b784f464d32,ad72a360690658,f090be7c7338f0,0,0,57.08,0,0,0,50,0,0,0,0.0,1935,solo,98,94,1496,0,1617.0,0,0.0,0,0,2215.0,5,0,0.8454
2084558,caaead1d19a65d,fbdaf9c678b9ab,fbf537fe68abb0,0,1,255.6,1,1,0,11,0,3,2,7.329,1841,squad-fpp,29,28,1480,0,0.0,0,0.0,0,0,93.96,3,0,0.1429
3637046,0e634cfb5fe8bc,f0a32e6348fadf,a6d0c30d7833b5,0,0,0.0,0,0,0,93,0,0,0,0.0,1466,solo-fpp,96,96,1588,0,0.0,0,0.0,0,0,10.85,0,0,0.0316
4391489,781836391f1cf4,1243ab6f28c997,eb33421a1b5518,0,0,29.66,0,0,0,59,0,0,0,0.0,1385,solo-fpp,97,94,1500,0,0.0,0,0.0,0,0,858.6,2,0,0.5729
1998787,9afb9bd13f92e6,42504754ddd5ad,9305dab0daec6a,0,1,87.0,1,0,0,63,0,0,0,0.0,1329,squad-fpp,28,27,1505,0,0.0,0,0.0,0,0,489.6,3,0,0.2963
3372513,d6ea05cf590bf5,1933875e560f67,cdbafcb3c306ff,0,0,0.0,0,0,0,42,0,0,0,0.0,1372,squad-fpp,28,27,1494,0,0.0,0,0.0,0,0,2066.0,4,0,0.8148
3231717,089803d19bdfb1,cae218bcc0ed86,1245d30d7bfa73,0,7,699.7,0,0,11,2,1395,5,1,39.74,1883,solo-fpp,96,91,0,0,2993.0,0,0.0,0,0,2393.0,8,1480,0.8526
3062775,341045b35ebac9,faad0e977466b0,f3030bdf5b66e8,0,0,226.8,3,1,3,12,1527,3,1,16.58,1349,squad-fpp,29,29,-1,1,0.0,0,0.0,0,0,198.9,3,1523,0.3214
90125,b58111c88258b4,b66add81d4f747,5d1de69ad8c76e,0,0,100.0,0,0,0,34,1000,1,1,1.787,1501,solo,95,94,-1,0,0.0,0,0.0,0,0,339.8,8,1500,0.5532
3359740,78c39b8f19a64e,d69e6f29dc7419,65ee5210561f0c,0,0,51.6,0,0,1,71,1237,0,0,0.0,1386,solo-fpp,97,97,-1,0,0.0,0,0.0,0,0,166.8,2,1399,0.375
4364359,db2c13b4f9b1aa,10422d5e9a317f,a0ce7d56afe4ca,0,5,659.8,1,3,6,5,1433,5,2,188.8,1862,duo-fpp,48,47,0,1,802.8,0,0.0,0,0,3032.0,7,1563,0.8085
736351,f1169315dd5a1a,41fb710c9e4a62,ba85a59212e5ea,0,0,63.77,0,0,0,48,1000,0,0,0.0,1336,squad-fpp,28,25,-1,0,0.0,0,144.9,0,0,1901.0,4,1500,0.7778
139804,27c6943ed9a7ec,075efae1ecbb2d,74ca0aa675d7d3,1,1,100.0,2,0,1,42,0,0,0,0.0,1906,duo,47,46,1563,1,1478.0,0,0.0,0,0,2486.0,5,0,0.913
2958820,ff31d9ea71c1bf,466084ed0ec430,d3b2e7369022c4,0,2,175.5,1,0,0,27,1272,1,1,17.11,1292,squad-fpp,27,25,-1,1,0.0,0,0.0,0,0,699.7,5,1563,0.5
2596698,dce6a01d9506b8,a28a63ffb57de6,d786841091e6e4,0,0,0.0,0,0,0,90,0,0,0,0.0,1399,solo-fpp,97,96,1513,0,0.0,0,0.0,0,0,48.26,0,0,0.0625
1718613,d9e6d78a22fda2,2eeb9fbc41a2df,a56fcbbd72c806,0,0,194.5,1,0,0,78,0,0,0,0.0,1303,squad-fpp,26,26,1478,0,0.0,0,0.0,0,0,29.09,2,0,0.04
855349,44b2ee78350206,38fe41a1b32b2e,50bd1920b0c26a,1,1,34.21,0,0,0,71,0,0,0,0.0,1936,squad-fpp,30,30,1414,0,2853.0,0,0.0,0,0,912.4,4,0,0.3103
2158183,241b548406e814,14bae79725442a,dff51eb4cde945,0,0,216.5,1,0,1,33,0,1,1,46.6,1395,duo-fpp,48,47,1500,0,0.0,0,0.0,0,0,235.2,5,0,0.2979
4242254,ff8a0142d67b15,6c6f1f13fc3a01,f55395488673d3,2,5,153.3,0,0,9,20,1238,1,1,83.72,1439,squad-fpp,29,25,-1,1,0.0,0,0.0,0,0,3303.0,8,1463,0.8929
3055720,7b20dec42a5943,3c2c2c6b07adef,c0b350c49227a6,0,0,0.0,0,0,0,77,1583,0,0,0.0,1909,squad,26,25,-1,0,0.0,0,0.0,0,0,285.2,2,1529,0.04
3025587,d1187534428ecb,d77860e3d7bf76,05685574278988,0,0,22.05,0,0,0,68,0,0,0,0.0,1965,squad-fpp,28,28,1410,0,0.0,0,0.0,0,0,269.1,4,0,0.2593
2873576,48d12df532f440,48dc0fff1a2be1,5da966dcd4a663,0,0,191.0,2,0,0,18,0,2,1,11.25,1890,flaretpp,25,23,1500,0,0.0,0,0.0,0,0,299.7,6,0,0.125
1619151,de9ef1a9c6c17a,e11b639e85f076,1096be17081f43,0,1,47.25,0,0,1,64,0,0,0,0.0,1453,solo-fpp,96,94,1829,0,491.8,0,0.0,0,0,499.4,3,0,0.4421
1864146,f7fe5094112b6a,5fc0daa8c506fe,4e725970abe7a5,0,0,0.0,0,0,0,36,1093,0,0,0.0,1315,solo-fpp,40,39,-1,0,0.0,0,0.0,0,0,49.01,0,1478,0.1026
3812342,b405955dd3d87f,5ddbbc9b09fd4d,11e9f85614feab,0,4,70.6,0,0,1,25,0,1,1,10.06,1356,solo,97,95,1559,0,1428.0,0,0.0,0,0,1432.0,4,0,0.7812
1878499,a7aa90cb21e789,5397eedad4c0b1,19f0a0837bc2d9,0,0,0.0,0,0,0,91,0,0,0,0.0,1960,solo,98,92,1405,0,0.0,0,0.0,0,0,64.62,0,0,0.0619
3383496,aeef75d02e74be,711ca0c68463a7,b9450a1333382e,1,1,51.7,0,0,1,73,0,0,0,0.0,1390,squad-fpp,27,27,1455,0,0.0,0,0.0,0,0,147.0,3,0,0.3846
450007,fcdac639d9007a,09ef9809d66ffc,8c420eeccf0614,0,3,186.4,1,0,2,17,1291,2,1,4.883,1767,squad-fpp,27,26,-1,0,0.0,0,0.0,0,0,830.1,3,1413,0.4231
2142564,9f7ab8372125c5,068112008a4601,3ac62719a8dd9e,0,0,0.0,0,0,0,77,0,0,0,0.0,1363,squad-fpp,29,27,1483,0,0.0,0,0.0,0,0,173.6,3,0,0.1429
284502,5feb448897f4da,3f09113c983c14,313f0fed0f0ce8,0,0,54.18,0,0,0,57,1110,0,0,0.0,1316,squad-fpp,31,29,-1,0,0.0,0,0.0,0,0,1288.0,2,1526,0.5333
3241052,c372c8e656a206,9e1c0eb7e7e64f,b1726ba34bd3be,0,0,57.24,0,1,0,40,0,1,1,2.319,1794,duo-fpp,49,47,1501,1,0.0,0,0.0,0,0,350.2,3,0,0.2083
1018637,06dc6653298dde,10c7e0f48f004c,dcbdec2f5fc148,0,1,100.0,1,0,4,26,1141,1,1,8.58,1973,duo,49,48,-1,0,1979.0,0,0.0,0,0,2504.0,4,1567,0.7708
1009542,e67a9ca51afd70,9a561be7e98a49,209da2760e76c4,0,4,167.8,0,0,7,16,0,1,1,24.65,1869,squad-fpp,25,22,1574,0,3657.0,0,0.0,0,0,3496.0,6,0,0.875
2229263,aa8bb034f75031,46acfde0e23e22,1c18ff0b3dabd2,1,2,11.33,0,0,4,27,0,1,1,30.33,1253,squad-fpp,29,29,1500,1,0.0,0,0.0,0,0,2971.0,5,0,0.7857
2714098,8a8937f4152b28,e733e87da07e86,ea83b23057b6b1,0,0,0.0,0,0,0,44,0,0,0,0.0,1233,squad,27,25,1500,0,0.0,0,0.0,0,0,2367.0,14,0,0.9231
2517415,602ac37d5838b0,584c6c7e3b94ea,f9d3c7bae9060e,0,5,0.0,0,0,0,48,0,0,0,0.0,1938,duo,46,42,1493,0,6582.0,0,0.0,0,0,2233.0,6,0,0.7556
97635,20f7e6e5fd6788,f4665f61835e45,ba8a305634ada4,0,0,154.4,1,0,0,81,0,0,0,0.0,1354,duo-fpp,49,48,1745,0,0.0,0,0.0,0,0,240.5,3,0,0.2083
184342,32509c2e18f937,0822a4af300f7a,661529887d786c,0,0,0.0,0,0,0,93,0,0,0,0.0,1377,squad-fpp,29,27,1431,0,0.0,0,0.0,0,0,0.0,1,0,0.0
4368918,60b67aaea24965,188909ebbf078d,b83357376449f4,0,2,0.0,0,0,3,55,0,0,0,0.0,1451,solo,97,95,1490,0,1026.0,0,0.0,0,0,1217.0,4,0,0.6875
3759827,36aff1b55ae412,3056239ad87280,2f8f74a170540b,0,3,250.2,0,1,1,12,0,2,1,147.4,1943,solo,92,87,1574,0,2616.0,0,0.0,0,0,2404.0,7,0,0.9231
878529,1cff0a2a5cb95a,4d50b4b4c5c17b,f37b08709cfb36,0,3,267.2,1,0,0,8,0,3,1,79.93,1895,duo-fpp,50,49,1551,0,3723.0,0,0.0,0,1,1398.0,6,0,0.9388
1218636,84d08898f43cdb,0282cc573da02b,fa4e307fe6a965,0,1,69.94,1,1,0,40,0,1,1,3.042,1952,squad-fpp,27,27,1499,0,0.0,0,0.0,0,0,415.5,4,0,0.1538
1848318,da7068b52cec9c,6914ace95da1d4,d083bc1317e6b5,0,0,154.2,0,0,0,40,0,1,1,8.483,1349,solo-fpp,93,91,1494,0,0.0,0,0.0,0,0,115.1,2,0,0.2609
1604159,d02decf574b06d,e1b7b1f0a9dbe3,632b052b8978cd,0,1,273.3,0,0,0,8,0,4,3,17.97,1304,squad-fpp,29,29,1567,0,0.0,0,0.0,0,0,244.0,2,0,0.3571
369886,5aae762108b332,334fbfbc876f1a,dfcbb476b0ec68,0,0,0.0,0,0,0,64,0,0,0,0.0,1781,squad,28,27,1466,0,0.0,0,0.0,0,0,432.9,2,0,0.4074
2068725,7136f9d3a11200,aa48e3529e55bd,f3b0e0141d9872,1,1,68.6,0,0,1,74,1194,0,0,0.0,1761,duo-fpp,49,49,0,0,0.0,0,0.0,0,0,446.5,3,1510,0.3125
3971857,04ffb3e6b7d4a6,3a2b612d5056a0,c8dbd1b3d3fd92,1,1,77.16,2,0,1,12,1136,2,1,2.539,1865,squad,26,23,-1,1,2088.0,0,0.0,0,0,3955.0,7,1495,0.96
847389,29ac2036795e88,86005c55e0665a,401c04557a6d8e,1,7,1121.0,6,2,7,2,1415,5,2,203.3,1370,squad,27,26,-1,1,1071.0,0,0.0,0,0,3048.0,2,1518,0.9615
